City_Name,Type,Package,Variety,Sub_Variety,Year,Month,Week,Date,Low_Price,High_Price,Mostly_Low,,Origin,Origin_District,Item_Size,Color,Environment,Unit_of_Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans_Cost,Trans_Distance_(kM),Per_Capita_Income,packagetype,is_selected,Package_Size (Before adjusted according to item size),Unified_Package_Size,Unit_Price,Net_Unit_Price
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2016,10,41,10/8/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,0.02014,676,55275,Bushel Cartons,1,39.1545,34.45596,0.493383438,0.473243438
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2016,10,41,10/8/2016,17,18.5,17,18.5,PENNSYLVANIA,,,,,,,,,,,N,0.01192,128,55275,Bushel Cartons,1,39.1545,,#DIV/0!,#DIV/0!
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2016,10,42,10/15/2016,15,15,15,15,DELAWARE,,,,,,,,,,,N,0.021625,775,55275,Bushel Cartons,1,39.1545,,#DIV/0!,#DIV/0!
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2016,10,42,10/15/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,0.02014,676,55275,Bushel Cartons,1,39.1545,34.45596,0.493383438,0.473243438
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2016,10,42,10/15/2016,17,18.5,17,18.5,PENNSYLVANIA,,,,,,,,,,,N,0.01192,128,55275,Bushel Cartons,1,39.1545,,#DIV/0!,#DIV/0!
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2016,10,43,10/22/2016,15,15,15,15,DELAWARE,,,,,,,,,,,N,0.021625,775,55275,Bushel Cartons,1,39.1545,,#DIV/0!,#DIV/0!
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2016,10,43,10/22/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,0.02014,676,55275,Bushel Cartons,1,39.1545,34.45596,0.493383438,0.473243438
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2016,10,43,10/22/2016,17,18.5,17,18.5,PENNSYLVANIA,,,,,,,,,,,N,0.01192,128,55275,Bushel Cartons,1,39.1545,,#DIV/0!,#DIV/0!
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2016,10,44,10/29/2016,15,15,15,15,DELAWARE,,,,,,,,,,,N,0.021625,775,55275,Bushel Cartons,1,39.1545,,#DIV/0!,#DIV/0!
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2016,10,44,10/29/2016,16,17,16,17,OHIO,,med,,,,,,,,,N,0.02014,676,55275,Bushel Cartons,1,39.1545,34.45596,0.493383438,0.473243438
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2016,10,44,10/29/2016,16,18,16,18,PENNSYLVANIA,,,,,,,,,,,N,0.01192,128,55275,Bushel Cartons,1,39.1545,,#DIV/0!,#DIV/0!
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2017,9,37,9/16/2017,18,18,18,18,MARYLAND,,med,ORANGE,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,39.1545,34.45596,0.522405993,0.511625993
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2017,9,38,9/23/2017,16,16,16,16,DELAWARE,,med,ORANGE,,,,,,,,N,0.021625,775,55275,Bushel Cartons,1,39.1545,34.45596,0.464360883,0.442735883
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2017,9,38,9/23/2017,18,18,18,18,MARYLAND,,med,ORANGE,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,39.1545,34.45596,0.522405993,0.511625993
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2017,9,38,9/23/2017,16,16,16,16,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,0.01192,128,55275,Bushel Cartons,1,39.1545,34.45596,0.464360883,0.452440883
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2017,9,39,9/30/2017,16,16,16,16,DELAWARE,,med,ORANGE,,,,,,,,N,0.021625,775,55275,Bushel Cartons,1,39.1545,34.45596,0.464360883,0.442735883
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,2017,9,39,9/30/2017,16,16,16,16,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,0.01192,128,55275,Bushel Cartons,1,39.1545,34.45596,0.464360883,0.452440883
BALTIMORE,,24 inch bins,PIE TYPE,,2016,9,39,9/24/2016,160,160,160,160,VIRGINIA,,sml,,,,,,,,,N,0.01372,248,55275,Bin,1,755.117568,679.6058112,0.235430594,0.221710594
BALTIMORE,,24 inch bins,PIE TYPE,,2017,9,38,9/23/2017,200,200,200,200,MARYLAND,,sml,ORANGE,,,,,,,,N,0.01078,52,55275,Bin,1,755.117568,679.6058112,0.294288243,0.283508243
BALTIMORE,,24 inch bins,PIE TYPE,,2017,9,39,9/30/2017,190,200,190,200,MARYLAND,,sml,ORANGE,,,,,,,,N,0.01078,52,55275,Bin,1,755.117568,679.6058112,0.294288243,0.283508243
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,9,39,9/24/2016,50,60,50,60,MARYLAND,,,WHITE,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,,#DIV/0!,#DIV/0!
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,9,39,9/24/2016,50,60,50,60,MARYLAND,,,,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,,#DIV/0!,#DIV/0!
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,9,39,9/24/2016,50,60,50,60,VIRGINIA,,,,,EACH,,,,,,N,0.01372,248,55275,Bin,0,755.117568,,#DIV/0!,#DIV/0!
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,40,10/1/2016,50,60,50,60,MARYLAND,,,,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,,#DIV/0!,#DIV/0!
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,40,10/1/2016,50,60,50,60,MARYLAND,,,WHITE,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,,#DIV/0!,#DIV/0!
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,40,10/1/2016,50,60,50,60,VIRGINIA,,,,,EACH,,,,,,N,0.01372,248,55275,Bin,0,755.117568,,#DIV/0!,#DIV/0!
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,41,10/8/2016,50,60,50,60,MARYLAND,,,,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,,#DIV/0!,#DIV/0!
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,41,10/8/2016,50,60,50,60,MARYLAND,,,WHITE,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,,#DIV/0!,#DIV/0!
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,41,10/8/2016,50,60,50,60,MARYLAND,,jbo,,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,566.338176,0.105943767,0.095163767
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,41,10/8/2016,40,60,40,60,MARYLAND,,lge,WHITE,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,626.7475814,0.09573232,0.08495232
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,41,10/8/2016,40,60,40,60,MARYLAND,,med,WHITE,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,664.5034598,0.090292984,0.079512984
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,41,10/8/2016,50,60,50,60,VIRGINIA,,,,,EACH,,,,,,N,0.01372,248,55275,Bin,0,755.117568,,#DIV/0!,#DIV/0!
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,41,10/8/2016,50,60,50,60,VIRGINIA,,jbo,,,EACH,,,,,,N,0.01372,248,55275,Bin,0,755.117568,566.338176,0.105943767,0.092223767
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,42,10/15/2016,50,60,50,60,MARYLAND,,jbo,,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,566.338176,0.105943767,0.095163767
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,42,10/15/2016,40,60,40,60,MARYLAND,,lge,WHITE,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,626.7475814,0.09573232,0.08495232
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,42,10/15/2016,40,60,40,60,MARYLAND,,med,WHITE,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,664.5034598,0.090292984,0.079512984
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,42,10/15/2016,50,60,50,60,VIRGINIA,,jbo,,,EACH,,,,,,N,0.01372,248,55275,Bin,0,755.117568,566.338176,0.105943767,0.092223767
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,43,10/22/2016,50,60,50,60,MARYLAND,,jbo,,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,566.338176,0.105943767,0.095163767
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,43,10/22/2016,40,60,40,60,MARYLAND,,lge,WHITE,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,626.7475814,0.09573232,0.08495232
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,43,10/22/2016,50,60,50,60,VIRGINIA,,jbo,,,EACH,,,,,,N,0.01372,248,55275,Bin,0,755.117568,566.338176,0.105943767,0.092223767
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,44,10/29/2016,50,60,50,60,MARYLAND,,jbo,,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,566.338176,0.105943767,0.095163767
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2016,10,44,10/29/2016,50,60,50,60,VIRGINIA,,jbo,,,EACH,,,,,,N,0.01372,248,55275,Bin,0,755.117568,566.338176,0.105943767,0.092223767
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2017,9,38,9/23/2017,50,50,50,50,MARYLAND,,jbo,,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,566.338176,0.088286473,0.077506473
BALTIMORE,,24 inch bins,BIG MACK TYPE,,2017,9,39,9/30/2017,50,50,50,50,MARYLAND,,jbo,,,EACH,,,,,,N,0.01078,52,55275,Bin,0,755.117568,566.338176,0.088286473,0.077506473
BALTIMORE,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2017,9,37,9/16/2017,160,240,160,240,MARYLAND,,,,,,,,,,,N,0.01078,52,55275,Bin,1,755.117568,,#DIV/0!,#DIV/0!
BALTIMORE,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2017,9,38,9/23/2017,240,240,240,240,MARYLAND,,,,,,,,,,,N,0.01078,52,55275,Bin,1,755.117568,,#DIV/0!,#DIV/0!
BALTIMORE,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2017,9,39,9/30/2017,240,240,240,240,MARYLAND,,,,,,,,,,,N,0.01078,52,55275,Bin,1,755.117568,,#DIV/0!,#DIV/0!
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,9,39,9/24/2016,18,18,18,18,MARYLAND,,sml,,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.124325991
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,9,39,9/24/2016,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,0.945921659,0.935141659
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,40,10/1/2016,18,18,18,18,MARYLAND,,sml,,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.124325991
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,40,10/1/2016,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,0.945921659,0.935141659
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,40,10/1/2016,17,17,17,17,OHIO,,sml,,,,,,,,,N,0.02014,676,55275,Bushel Cartons,1,17.6195,15.85755,1.072044547,1.051904547
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,41,10/8/2016,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,0.945921659,0.935141659
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,41,10/8/2016,15,18,15,18,MARYLAND,,sml,,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.124325991
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,41,10/8/2016,16,17,16,17,OHIO,,sml,,,,,,,,,N,0.02014,676,55275,Bushel Cartons,1,17.6195,15.85755,1.072044547,1.051904547
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,41,10/8/2016,16,18,16,18,VIRGINIA,,sml,,,,,,,,,N,0.01372,248,55275,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.121385991
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,42,10/15/2016,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,0.945921659,0.935141659
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,42,10/15/2016,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,0.945921659,0.935141659
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,42,10/15/2016,16,17,16,17,OHIO,,sml,,,,,,,,,N,0.02014,676,55275,Bushel Cartons,1,17.6195,15.85755,1.072044547,1.051904547
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,42,10/15/2016,16,18,16,18,VIRGINIA,,sml,,,,,,,,,N,0.01372,248,55275,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.121385991
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,43,10/22/2016,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,0.945921659,0.935141659
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,43,10/22/2016,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,0.945921659,0.935141659
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,43,10/22/2016,16,17,16,17,OHIO,,sml,,,,,,,,,N,0.02014,676,55275,Bushel Cartons,1,17.6195,15.85755,1.072044547,1.051904547
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,43,10/22/2016,16,18,16,18,VIRGINIA,,sml,,,,,,,,,N,0.01372,248,55275,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.121385991
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,44,10/29/2016,15,17,15,17,MARYLAND,,sml,,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,1.072044547,1.061264547
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,44,10/29/2016,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,0.945921659,0.935141659
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,44,10/29/2016,16,17,16,17,OHIO,,sml,,,,,,,,,N,0.02014,676,55275,Bushel Cartons,1,17.6195,15.85755,1.072044547,1.051904547
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,44,10/29/2016,16,18,16,18,VIRGINIA,,sml,,,,,,,,,N,0.01372,248,55275,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.121385991
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,11,45,11/5/2016,16,17,16,17,OHIO,,sml,,,,,,,,,N,0.02014,676,55275,Bushel Cartons,1,17.6195,15.85755,1.072044547,1.051904547
BALTIMORE,,1/2 bushel cartons,MINIATURE,,2017,9,37,9/16/2017,18,18,18,18,MARYLAND,,,ORANGE,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
BALTIMORE,,1/2 bushel cartons,MINIATURE,,2017,9,38,9/23/2017,18,18,18,18,MARYLAND,,,ORANGE,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
BALTIMORE,,1/2 bushel cartons,MINIATURE,,2017,9,38,9/23/2017,18,18,18,18,PENNSYLVANIA,,,ORANGE,,,,,,,,N,0.01192,128,55275,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
BALTIMORE,,1/2 bushel cartons,MINIATURE,,2017,9,39,9/30/2017,18,18,18,18,MARYLAND,,,ORANGE,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
BALTIMORE,,1/2 bushel cartons,MINIATURE,,2017,9,39,9/30/2017,18,18,18,18,PENNSYLVANIA,,,ORANGE,,,,,,,,N,0.01192,128,55275,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
BALTIMORE,,1/2 bushel cartons,MINIATURE,ROUND TYPE,2016,9,39,9/24/2016,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,0.945921659,0.935141659
BALTIMORE,,1/2 bushel cartons,MINIATURE,ROUND TYPE,2016,10,40,10/1/2016,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,0.945921659,0.935141659
BALTIMORE,,1/2 bushel cartons,MINIATURE,ROUND TYPE,2016,10,41,10/8/2016,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,0.01078,52,55275,Bushel Cartons,1,17.6195,15.85755,0.945921659,0.935141659
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,200,225,225,225,MASSACHUSETTS,,jbo,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,849.507264,0.264859419,0.252609419
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,180,225,200,200,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,906.1410816,0.248305705,0.236055705
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,180,225,200,200,MASSACHUSETTS,,lge,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,940.1213722,0.2393308,0.2270808
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,180,225,180,200,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,974.1016627,0.230982051,0.218732051
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,180,225,180,190,MASSACHUSETTS,,med,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,996.7551898,0.225732459,0.213482459
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,180,225,180,180,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,1019.408717,0.220716182,0.208466182
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,170,180,180,180,MICHIGAN,,jbo,ORANGE,,,,,,,,N,0.02881,1254,68292,Bin,1,1132.676352,849.507264,0.211887535,0.183077535
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,170,180,175,180,MICHIGAN,,xlge,ORANGE,,,,,,,,N,0.02881,1254,68292,Bin,1,1132.676352,906.1410816,0.198644564,0.169834564
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,140,160,150,150,PENNSYLVANIA,,xlge,ORANGE,,,,,,,,N,0.019435,629,68292,Bin,1,1132.676352,906.1410816,0.176572946,0.157137946
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,140,160,150,150,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,0.019435,629,68292,Bin,1,1132.676352,940.1213722,0.170190791,0.150755791
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,200,225,225,225,MASSACHUSETTS,,jbo,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,849.507264,0.264859419,0.252609419
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,180,225,200,200,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,906.1410816,0.248305705,0.236055705
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,180,225,200,200,MASSACHUSETTS,,lge,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,940.1213722,0.2393308,0.2270808
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,180,225,180,200,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,974.1016627,0.230982051,0.218732051
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,180,225,180,190,MASSACHUSETTS,,med,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,996.7551898,0.225732459,0.213482459
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,180,225,180,180,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,1019.408717,0.220716182,0.208466182
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,170,180,180,180,MICHIGAN,,jbo,ORANGE,,,,,,,,N,0.02881,1254,68292,Bin,1,1132.676352,849.507264,0.211887535,0.183077535
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,170,180,175,180,MICHIGAN,,xlge,ORANGE,,,,,,,,N,0.02881,1254,68292,Bin,1,1132.676352,906.1410816,0.198644564,0.169834564
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,140,160,150,150,PENNSYLVANIA,,xlge,ORANGE,,,,,,,,N,0.019435,629,68292,Bin,1,1132.676352,906.1410816,0.176572946,0.157137946
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,140,160,150,150,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,0.019435,629,68292,Bin,1,1132.676352,940.1213722,0.170190791,0.150755791
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,200,225,225,225,MASSACHUSETTS,,jbo,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,849.507264,0.264859419,0.252609419
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,180,225,200,200,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,906.1410816,0.248305705,0.236055705
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,180,225,200,200,MASSACHUSETTS,,lge,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,940.1213722,0.2393308,0.2270808
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,180,225,180,200,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,974.1016627,0.230982051,0.218732051
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,180,225,180,190,MASSACHUSETTS,,med,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,996.7551898,0.225732459,0.213482459
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,180,225,180,180,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,1019.408717,0.220716182,0.208466182
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,170,180,180,180,MICHIGAN,,jbo,ORANGE,,,,,,,,N,0.02881,1254,68292,Bin,1,1132.676352,849.507264,0.211887535,0.183077535
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,170,180,175,180,MICHIGAN,,xlge,ORANGE,,,,,,,,N,0.02881,1254,68292,Bin,1,1132.676352,906.1410816,0.198644564,0.169834564
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,140,160,150,150,PENNSYLVANIA,,xlge,ORANGE,,,,,,,,N,0.019435,629,68292,Bin,1,1132.676352,906.1410816,0.176572946,0.157137946
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,140,160,150,150,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,0.019435,629,68292,Bin,1,1132.676352,940.1213722,0.170190791,0.150755791
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,42,10/15/2016,200,225,225,225,MASSACHUSETTS,,jbo,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,849.507264,0.264859419,0.252609419
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,42,10/15/2016,180,225,200,200,MASSACHUSETTS,,xlge,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,906.1410816,0.248305705,0.236055705
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,42,10/15/2016,180,225,200,200,MASSACHUSETTS,,lge,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,940.1213722,0.2393308,0.2270808
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,42,10/15/2016,180,225,180,200,MASSACHUSETTS,,med-lge,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,974.1016627,0.230982051,0.218732051
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,42,10/15/2016,180,225,180,190,MASSACHUSETTS,,med,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,996.7551898,0.225732459,0.213482459
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,42,10/15/2016,180,225,180,180,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,0.01225,150,68292,Bin,1,1132.676352,1019.408717,0.220716182,0.208466182
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,42,10/15/2016,170,180,180,180,MICHIGAN,,jbo,ORANGE,,,,,,,,N,0.02881,1254,68292,Bin,1,1132.676352,849.507264,0.211887535,0.183077535
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,42,10/15/2016,170,180,175,180,MICHIGAN,,xlge,ORANGE,,,,,,,,N,0.02881,1254,68292,Bin,1,1132.676352,906.1410816,0.198644564,0.169834564
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,42,10/15/2016,140,160,150,150,PENNSYLVANIA,,xlge,ORANGE,,,,,,,,N,0.019435,629,68292,Bin,1,1132.676352,906.1410816,0.176572946,0.157137946
BOSTON,,36 inch bins,HOWDEN TYPE,,2016,10,42,10/15/2016,140,160,150,150,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,0.019435,629,68292,Bin,1,1132.676352,940.1213722,0.170190791,0.150755791
